lending_protocol_metrics_id,lending_protocol_id,tvl,date,time,day_of_week
1840,1,241000000,2022-09-22,12:45:39,Thu
1841,3,8,2022-09-22,12:46:12,Thu
1842,1,242000000,2022-09-22,13:00:37,Thu
1843,2,108730000,2022-09-22,13:00:38,Thu
1844,3,8,2022-09-22,13:01:14,Thu
1845,2,108590000,2022-09-22,13:15:35,Thu
1846,1,240000000,2022-09-22,13:15:39,Thu
1847,3,8,2022-09-22,13:16:11,Thu
1848,2,108810000,2022-09-22,13:30:41,Thu
1849,1,243000000,2022-09-22,13:30:46,Thu
1850,3,8,2022-09-22,13:31:16,Thu
1851,2,108840000,2022-09-22,13:45:35,Thu
1852,1,242000000,2022-09-22,13:45:51,Thu
1853,3,8,2022-09-22,13:46:13,Thu
1854,2,108880000,2022-09-22,14:00:39,Thu
1855,1,243000000,2022-09-22,14:00:43,Thu
1856,3,8,2022-09-22,14:01:19,Thu
1857,2,108790000,2022-09-22,14:15:36,Thu
1858,1,242000000,2022-09-22,14:15:44,Thu
1859,3,8,2022-09-22,14:16:12,Thu
1860,2,108830000,2022-09-22,14:30:43,Thu
1861,1,244000000,2022-09-22,14:30:43,Thu
1862,3,8,2022-09-22,14:31:17,Thu
1863,2,109110000,2022-09-22,14:45:35,Thu
1864,1,244000000,2022-09-22,14:45:43,Thu
1865,3,8,2022-09-22,14:46:12,Thu
1866,2,109040000,2022-09-22,15:00:43,Thu
1867,1,244000000,2022-09-22,15:00:48,Thu
1868,3,8,2022-09-22,15:01:18,Thu
1869,2,109280000,2022-09-22,15:15:36,Thu
1870,3,8,2022-09-22,15:16:11,Thu
1871,2,109290000,2022-09-22,15:30:41,Thu
1872,1,246000000,2022-09-22,15:30:44,Thu
1873,3,8,2022-09-22,15:31:15,Thu
1874,2,109530000,2022-09-22,15:45:34,Thu
1875,1,246000000,2022-09-22,15:45:42,Thu
1876,3,8,2022-09-22,15:46:12,Thu
1877,2,109550000,2022-09-22,16:00:41,Thu
1878,1,245000000,2022-09-22,16:00:45,Thu
1879,3,8,2022-09-22,16:01:16,Thu
1880,2,67470000,2022-09-22,16:15:34,Thu
1881,1,246000000,2022-09-22,16:15:42,Thu
1882,3,8,2022-09-22,16:16:17,Thu
1883,2,109430000,2022-09-22,16:30:43,Thu
1884,1,246000000,2022-09-22,16:30:51,Thu
1885,3,8,2022-09-22,16:31:21,Thu
1886,1,246000000,2022-09-22,16:45:43,Thu
1887,2,109320000,2022-09-22,17:00:41,Thu
1888,1,246000000,2022-09-22,17:00:46,Thu
1889,3,8,2022-09-22,17:01:20,Thu
1890,2,109290000,2022-09-22,17:15:36,Thu
1891,1,245000000,2022-09-22,17:15:41,Thu
1892,3,8,2022-09-22,17:16:12,Thu
1893,2,109180000,2022-09-22,17:30:39,Thu
1894,1,245000000,2022-09-22,17:30:46,Thu
1895,3,8,2022-09-22,17:31:13,Thu
1896,2,109160000,2022-09-22,17:45:34,Thu
1897,1,245000000,2022-09-22,17:45:44,Thu
1898,3,8,2022-09-22,17:46:11,Thu
1899,2,109150000,2022-09-22,18:00:40,Thu
1900,1,248000000,2022-09-22,18:00:43,Thu
1901,3,8,2022-09-22,18:01:14,Thu
1902,2,109220000,2022-09-22,18:15:35,Thu
1903,1,249000000,2022-09-22,18:15:35,Thu
1904,3,8,2022-09-22,18:16:10,Thu
1905,2,109410000,2022-09-22,18:30:42,Thu
1906,1,248000000,2022-09-22,18:30:48,Thu
1907,3,8,2022-09-22,18:31:16,Thu
1908,2,109440000,2022-09-22,18:45:35,Thu
1909,1,248000000,2022-09-22,18:45:41,Thu
1910,3,8,2022-09-22,18:46:11,Thu
1911,2,109390000,2022-09-22,19:00:43,Thu
1912,1,248000000,2022-09-22,19:00:46,Thu
1913,3,8,2022-09-22,19:01:18,Thu
1914,2,109650000,2022-09-22,19:15:35,Thu
1915,1,249000000,2022-09-22,19:15:41,Thu
1916,3,8,2022-09-22,19:16:12,Thu
1917,2,109490000,2022-09-22,19:30:43,Thu
1918,1,249000000,2022-09-22,19:30:46,Thu
1919,3,8,2022-09-22,19:31:17,Thu
1920,2,109530000,2022-09-22,19:45:35,Thu
1921,1,247000000,2022-09-22,19:45:41,Thu
1922,3,8,2022-09-22,19:46:13,Thu
1923,2,109530000,2022-09-23,20:00:40,Thu
1924,1,250000000,2022-09-23,20:00:43,Thu
1925,3,8,2022-09-23,20:01:17,Thu
1926,2,109610000,2022-09-23,20:15:36,Thu
1927,1,250000000,2022-09-23,20:15:44,Thu
1928,3,8,2022-09-23,20:16:13,Thu
1929,2,109610000,2022-09-23,20:30:40,Thu
1930,1,248000000,2022-09-23,20:30:41,Thu
1931,3,8,2022-09-23,20:31:13,Thu
1932,2,109560000,2022-09-23,20:45:36,Thu
1933,1,248000000,2022-09-23,20:45:46,Thu
1934,3,8,2022-09-23,20:46:12,Thu
1935,2,109360000,2022-09-23,21:00:43,Thu
1936,1,248000000,2022-09-23,21:00:51,Thu
1937,3,8,2022-09-23,21:01:17,Thu
1938,2,109340000,2022-09-23,21:15:34,Thu
1939,1,248000000,2022-09-23,21:15:43,Thu
1940,3,8,2022-09-23,21:16:10,Thu
1941,2,109450000,2022-09-23,21:30:43,Thu
1942,1,248000000,2022-09-23,21:30:46,Thu
1943,3,8,2022-09-23,21:31:16,Thu
1944,2,109420000,2022-09-23,21:45:35,Thu
1945,1,249000000,2022-09-23,21:45:41,Thu
1946,3,8,2022-09-23,21:46:13,Thu
1947,2,109590000,2022-09-23,22:00:41,Thu
1948,1,250000000,2022-09-23,22:00:48,Thu
1949,3,8,2022-09-23,22:01:17,Thu
1950,2,109600000,2022-09-23,22:15:36,Thu
1951,1,251000000,2022-09-23,22:15:41,Thu
1952,3,8,2022-09-23,22:16:11,Thu
1953,2,109540000,2022-09-23,22:30:39,Thu
1954,1,250000000,2022-09-23,22:30:44,Thu
1955,3,60723705,2022-09-23,22:31:15,Thu
1956,2,109480000,2022-09-23,22:45:37,Thu
1957,1,251000000,2022-09-23,22:45:41,Thu
1958,3,60698415,2022-09-23,22:46:12,Thu
1959,2,109530000,2022-09-23,23:00:40,Thu
1960,1,252000000,2022-09-23,23:00:42,Thu
1961,3,60757100,2022-09-23,23:01:16,Thu
1962,2,109840000,2022-09-23,23:15:36,Thu
1963,1,253000000,2022-09-23,23:15:40,Thu
1964,3,60904174,2022-09-23,23:16:13,Thu
1965,2,110190000,2022-09-23,23:30:40,Thu
1966,1,254000000,2022-09-23,23:30:42,Thu
1967,3,61106947,2022-09-23,23:31:14,Thu
1968,2,110320000,2022-09-23,23:45:36,Thu
1969,1,253000000,2022-09-23,23:45:43,Thu
1970,3,61049093,2022-09-23,23:46:12,Thu
1971,2,110300000,2022-09-23,00:00:39,Fri
1972,1,253000000,2022-09-23,00:00:52,Fri
1973,3,61014352,2022-09-23,00:01:15,Fri
1974,2,110200000,2022-09-23,00:15:35,Fri
1975,1,252000000,2022-09-23,00:15:39,Fri
1976,3,60912678,2022-09-23,00:16:11,Fri
1977,2,110330000,2022-09-23,00:30:40,Fri
1978,1,253000000,2022-09-23,00:30:49,Fri
1979,3,61489398,2022-09-23,00:31:17,Fri
1980,2,110570000,2022-09-23,00:45:36,Fri
1981,1,254000000,2022-09-23,00:45:42,Fri
1982,3,61605305,2022-09-23,00:46:12,Fri
1983,2,110500000,2022-09-23,01:00:45,Fri
1984,1,254000000,2022-09-23,01:00:50,Fri
1985,3,61588969,2022-09-23,01:01:22,Fri
1986,2,110500000,2022-09-23,01:15:36,Fri
1987,1,253000000,2022-09-23,01:15:46,Fri
1988,3,61531062,2022-09-23,01:16:14,Fri
1989,2,110560000,2022-09-23,01:30:44,Fri
1990,1,253000000,2022-09-23,01:30:47,Fri
1991,3,61555861,2022-09-23,01:31:19,Fri
1992,2,110570000,2022-09-23,01:45:36,Fri
1993,1,252000000,2022-09-23,01:45:40,Fri
1994,3,61560126,2022-09-23,01:46:13,Fri
1995,2,110550000,2022-09-23,02:00:41,Fri
1996,1,252000000,2022-09-23,02:00:46,Fri
1997,3,61548402,2022-09-23,02:01:16,Fri
1998,2,110900000,2022-09-23,02:15:35,Fri
1999,1,253000000,2022-09-23,02:15:40,Fri
2000,3,61556288,2022-09-23,02:16:12,Fri
2001,2,110780000,2022-09-23,02:30:44,Fri
2002,1,253000000,2022-09-23,02:30:47,Fri
2003,3,61495390,2022-09-23,02:31:19,Fri
2004,2,110810000,2022-09-23,02:45:35,Fri
2005,1,253000000,2022-09-23,02:45:41,Fri
2006,3,61497386,2022-09-23,02:46:12,Fri
2007,2,110780000,2022-09-23,03:00:41,Fri
2008,1,252000000,2022-09-23,03:00:41,Fri
2009,3,61445313,2022-09-23,03:01:18,Fri
2010,2,110010000,2022-09-23,03:15:36,Fri
2011,1,253000000,2022-09-23,03:15:48,Fri
2012,3,61405702,2022-09-23,03:16:11,Fri
2013,2,109970000,2022-09-23,03:30:43,Fri
2014,1,252000000,2022-09-23,03:30:47,Fri
2015,3,61362574,2022-09-23,03:31:41,Fri
2016,2,109820000,2022-09-23,03:45:35,Fri
2017,1,251000000,2022-09-23,03:45:42,Fri
2018,3,61264738,2022-09-23,03:46:12,Fri
2019,2,109670000,2022-09-23,04:00:44,Fri
2020,1,251000000,2022-09-23,04:00:46,Fri
2021,3,61186386,2022-09-23,04:01:17,Fri
2022,2,109660000,2022-09-23,04:15:35,Fri
2023,1,251000000,2022-09-23,04:15:46,Fri
2024,3,61147043,2022-09-23,04:16:10,Fri
2025,1,249000000,2022-09-23,04:30:37,Fri
2026,2,109170000,2022-09-23,04:30:40,Fri
2027,3,60846798,2022-09-23,04:31:15,Fri
2028,2,109020000,2022-09-23,04:45:36,Fri
2029,3,60724881,2022-09-23,04:46:31,Fri
2030,2,108870000,2022-09-23,05:00:40,Fri
2031,1,248000000,2022-09-23,05:00:43,Fri
2032,3,60688898,2022-09-23,05:01:18,Fri
2033,2,108930000,2022-09-23,05:15:36,Fri
2034,1,248000000,2022-09-23,05:16:04,Fri
2035,3,60704696,2022-09-23,05:16:19,Fri
2036,2,109040000,2022-09-23,05:30:42,Fri
2037,1,248000000,2022-09-23,05:30:51,Fri
2038,3,60744761,2022-09-23,05:31:15,Fri
2039,2,108850000,2022-09-23,05:45:37,Fri
2040,1,247000000,2022-09-23,05:45:41,Fri
2041,3,60642195,2022-09-23,05:46:12,Fri
2042,2,108930000,2022-09-23,06:00:45,Fri
2043,1,248000000,2022-09-23,06:00:53,Fri
2044,3,60695047,2022-09-23,06:01:19,Fri
2045,2,108870000,2022-09-23,06:15:43,Fri
2046,1,248000000,2022-09-23,06:15:51,Fri
2047,3,60704847,2022-09-23,06:16:10,Fri
2048,2,72090000,2022-09-23,06:30:48,Fri
2049,1,247000000,2022-09-23,06:30:51,Fri
2050,3,60695420,2022-09-23,06:31:18,Fri
2051,2,108890000,2022-09-23,06:45:36,Fri
2052,1,247000000,2022-09-23,06:45:42,Fri
2053,3,60696262,2022-09-23,06:46:11,Fri
2054,2,108580000,2022-09-23,07:00:41,Fri
2055,1,247000000,2022-09-23,07:00:58,Fri
2056,3,60519006,2022-09-23,07:01:16,Fri
2057,2,108500000,2022-09-23,07:15:35,Fri
2058,1,246000000,2022-09-23,07:15:43,Fri
2059,3,60471338,2022-09-23,07:16:12,Fri
2060,2,108470000,2022-09-23,07:30:41,Fri
2061,1,246000000,2022-09-23,07:30:47,Fri
2062,3,60493530,2022-09-23,07:31:17,Fri
2063,2,108300000,2022-09-23,07:45:36,Fri
2064,1,245000000,2022-09-23,07:45:44,Fri
2065,3,60405200,2022-09-23,07:46:12,Fri
2066,2,108320000,2022-09-23,08:00:41,Fri
2067,1,246000000,2022-09-23,08:00:42,Fri
2068,3,60473429,2022-09-23,08:01:16,Fri
2069,2,67800000,2022-09-23,08:15:37,Fri
2070,1,247000000,2022-09-23,08:15:43,Fri
2071,3,60581544,2022-09-23,08:16:13,Fri
2072,2,71860000,2022-09-23,08:30:40,Fri
2073,1,247000000,2022-09-23,08:30:47,Fri
2074,3,60621562,2022-09-23,08:31:15,Fri
2075,2,108630000,2022-09-23,08:45:37,Fri
2076,1,247000000,2022-09-23,08:45:42,Fri
2077,3,60663285,2022-09-23,08:46:14,Fri
2078,2,71900000,2022-09-23,09:00:44,Fri
2079,1,247000000,2022-09-23,09:00:50,Fri
2080,3,60682583,2022-09-23,09:01:19,Fri
2081,2,108880000,2022-09-23,09:15:37,Fri
2082,1,249000000,2022-09-23,09:15:43,Fri
2083,3,60831475,2022-09-23,09:16:12,Fri
2084,2,108910000,2022-09-23,09:30:42,Fri
2085,1,248000000,2022-09-23,09:30:47,Fri
2086,3,60826219,2022-09-23,09:31:18,Fri
2087,2,108690000,2022-09-23,09:45:35,Fri
2088,1,247000000,2022-09-23,09:45:49,Fri
2089,3,60715294,2022-09-23,09:46:11,Fri
2090,2,108100000,2022-09-23,10:00:41,Fri
2091,1,244000000,2022-09-23,10:00:52,Fri
2092,3,60171414,2022-09-23,10:01:15,Fri
2093,2,107960000,2022-09-23,10:15:35,Fri
2094,1,244000000,2022-09-23,10:15:37,Fri
2095,3,60184643,2022-09-23,10:16:11,Fri
2096,2,108110000,2022-09-23,10:30:42,Fri
2097,1,243000000,2022-09-23,10:30:45,Fri
2098,3,60302016,2022-09-23,10:31:17,Fri
2099,2,108080000,2022-09-23,10:45:35,Fri
2100,1,244000000,2022-09-23,10:45:39,Fri
2101,3,60270236,2022-09-23,10:46:12,Fri
2102,2,108020000,2022-09-23,11:00:42,Fri
2103,1,243000000,2022-09-23,11:00:45,Fri
2104,3,60183239,2022-09-23,11:01:14,Fri
2105,2,108030000,2022-09-23,11:15:34,Fri
2106,1,243000000,2022-09-23,11:15:38,Fri
2107,3,60059833,2022-09-23,11:16:11,Fri
2108,2,108400000,2022-09-23,11:30:40,Fri
2109,1,246000000,2022-09-23,11:30:43,Fri
2110,3,60269378,2022-09-23,11:31:17,Fri
2111,2,108410000,2022-09-23,11:45:36,Fri
2112,1,243000000,2022-09-23,11:45:43,Fri
2113,3,60206845,2022-09-23,11:46:11,Fri
2114,2,108290000,2022-09-23,12:00:41,Fri
2115,1,244000000,2022-09-23,12:00:47,Fri
2116,3,60174763,2022-09-23,12:01:17,Fri
2117,2,108220000,2022-09-23,12:15:36,Fri
2118,1,243000000,2022-09-23,12:15:40,Fri
2119,3,60149491,2022-09-23,12:16:11,Fri
2120,2,108120000,2022-09-23,12:30:41,Fri
2121,1,243000000,2022-09-23,12:30:52,Fri
2122,3,60110417,2022-09-23,12:31:17,Fri
2123,2,108000000,2022-09-23,12:45:41,Fri
2124,1,243000000,2022-09-23,12:45:55,Fri
2125,2,107930000,2022-09-23,13:00:45,Fri
2126,1,239000000,2022-09-23,13:00:49,Fri
2127,3,60315192,2022-09-23,13:01:18,Fri
2128,2,108000000,2022-09-23,13:15:36,Fri
2129,1,241000000,2022-09-23,13:15:43,Fri
2130,3,60384571,2022-09-23,13:16:12,Fri
2131,2,107900000,2022-09-23,13:30:44,Fri
2132,1,243000000,2022-09-23,13:30:46,Fri
2133,3,60333406,2022-09-23,13:31:18,Fri
2134,2,107820000,2022-09-23,13:45:35,Fri
2135,1,243000000,2022-09-23,13:45:41,Fri
2136,3,60321235,2022-09-23,13:46:11,Fri
2137,2,71180000,2022-09-23,14:00:41,Fri
2138,1,243000000,2022-09-23,14:00:51,Fri
2139,3,60404401,2022-09-23,14:01:15,Fri
2140,2,107840000,2022-09-23,14:15:36,Fri
2141,1,243000000,2022-09-23,14:15:45,Fri
2142,3,60306272,2022-09-23,14:16:12,Fri
2143,2,71180000,2022-09-23,14:30:42,Fri
2144,1,243000000,2022-09-23,14:30:43,Fri
2145,3,60434911,2022-09-23,14:31:16,Fri
2146,2,107860000,2022-09-23,14:45:36,Fri
2147,1,241000000,2022-09-23,14:45:39,Fri
2148,3,60406078,2022-09-23,14:46:13,Fri
2149,2,107770000,2022-09-23,15:00:41,Fri
2150,1,241000000,2022-09-23,15:00:53,Fri
2151,3,60341933,2022-09-23,15:01:17,Fri
2152,2,107910000,2022-09-23,15:15:37,Fri
2153,1,242000000,2022-09-23,15:15:43,Fri
2154,3,60412760,2022-09-23,15:16:12,Fri
2155,2,107820000,2022-09-23,15:30:44,Fri
2156,1,242000000,2022-09-23,15:30:45,Fri
2157,3,60369529,2022-09-23,15:31:16,Fri
2158,2,108000000,2022-09-23,15:45:37,Fri
2159,1,245000000,2022-09-23,15:45:39,Fri
2160,3,60437434,2022-09-23,15:46:11,Fri
2161,1,245000000,2022-09-23,16:00:54,Fri
2162,3,60504454,2022-09-23,16:01:19,Fri
2163,2,108500000,2022-09-23,16:15:37,Fri
2164,1,246000000,2022-09-23,16:15:40,Fri
2165,3,60739856,2022-09-23,16:16:11,Fri
2166,2,109030000,2022-09-23,16:30:41,Fri
2167,1,249000000,2022-09-23,16:30:44,Fri
2168,3,61159456,2022-09-23,16:31:16,Fri
2169,2,109090000,2022-09-23,16:45:35,Fri
2170,1,251000000,2022-09-23,16:45:46,Fri
2171,3,61141645,2022-09-23,16:46:12,Fri
2172,2,108970000,2022-09-23,17:00:42,Fri
2173,1,250000000,2022-09-23,17:00:50,Fri
2174,3,61091466,2022-09-23,17:01:19,Fri
2175,2,109230000,2022-09-23,17:15:37,Fri
2176,1,251000000,2022-09-23,17:15:45,Fri
2177,3,61264823,2022-09-23,17:16:12,Fri
2178,2,67770000,2022-09-23,17:30:44,Fri
2179,1,252000000,2022-09-23,17:30:52,Fri
2180,3,61349409,2022-09-23,17:31:18,Fri
2181,2,109440000,2022-09-23,17:45:36,Fri
2182,1,253000000,2022-09-23,17:45:48,Fri
2183,3,61493276,2022-09-23,17:46:10,Fri
2184,2,109750000,2022-09-23,18:00:44,Fri
2185,1,256000000,2022-09-23,18:01:00,Fri
2186,3,61709264,2022-09-23,18:01:21,Fri
2187,2,109930000,2022-09-23,18:15:34,Fri
2188,1,256000000,2022-09-23,18:15:41,Fri
2189,3,61795401,2022-09-23,18:16:12,Fri
2190,2,72310000,2022-09-23,18:30:44,Fri
2191,1,257000000,2022-09-23,18:30:51,Fri
2192,3,61368530,2022-09-23,18:31:21,Fri
2193,2,72340000,2022-09-23,18:45:36,Fri
2194,1,256000000,2022-09-23,18:45:45,Fri
2195,3,61373310,2022-09-23,18:46:11,Fri
2196,2,110100000,2022-09-23,19:00:47,Fri
2197,1,257000000,2022-09-23,19:00:52,Fri
2198,3,61318218,2022-09-23,19:01:23,Fri
2199,2,110160000,2022-09-23,19:15:35,Fri
2200,1,257000000,2022-09-23,19:15:44,Fri
2201,3,61376478,2022-09-23,19:16:10,Fri
2202,2,110080000,2022-09-23,19:30:43,Fri
2203,1,257000000,2022-09-23,19:30:45,Fri
2204,3,61371669,2022-09-23,19:31:17,Fri
2205,2,110090000,2022-09-23,19:45:37,Fri
2206,1,256000000,2022-09-23,19:45:41,Fri
2207,3,61373825,2022-09-23,19:46:11,Fri
2208,2,109940000,2022-09-24,20:00:45,Fri
2209,1,256000000,2022-09-24,20:00:49,Fri
2210,3,61290066,2022-09-24,20:01:22,Fri
2211,2,68130000,2022-09-24,20:15:36,Fri
2212,1,256000000,2022-09-24,20:15:43,Fri
2213,3,8,2022-09-24,20:16:12,Fri
2214,1,256000000,2022-09-24,20:30:43,Fri
2215,2,109580000,2022-09-24,20:30:44,Fri
2216,3,61406228,2022-09-24,20:31:18,Fri
2217,2,109620000,2022-09-24,20:45:37,Fri
2218,1,253000000,2022-09-24,20:45:40,Fri
2219,3,61422386,2022-09-24,20:46:12,Fri
2220,2,109690000,2022-09-24,21:00:49,Fri
2221,1,256000000,2022-09-24,21:00:49,Fri
2222,3,61465847,2022-09-24,21:01:16,Fri
2223,2,109910000,2022-09-24,21:15:37,Fri
2224,1,257000000,2022-09-24,21:15:44,Fri
2225,3,61616970,2022-09-24,21:16:13,Fri
2226,2,72140000,2022-09-24,21:30:45,Fri
2227,1,256000000,2022-09-24,21:30:51,Fri
2228,3,61614618,2022-09-24,21:31:19,Fri
2229,2,109810000,2022-09-24,21:45:35,Fri
2230,1,257000000,2022-09-24,21:45:40,Fri
2231,3,61583417,2022-09-24,21:46:17,Fri
2232,2,110100000,2022-09-24,22:00:41,Fri
2233,1,258000000,2022-09-24,22:00:46,Fri
2234,3,61788824,2022-09-24,22:01:13,Fri
2235,2,110040000,2022-09-24,22:15:34,Fri
2236,1,256000000,2022-09-24,22:15:39,Fri
2237,3,61723299,2022-09-24,22:16:11,Fri
2238,2,110230000,2022-09-24,22:30:43,Fri
2239,1,260000000,2022-09-24,22:30:50,Fri
2240,3,61907106,2022-09-24,22:31:16,Fri
2241,2,110340000,2022-09-24,22:45:36,Fri
2242,3,61933464,2022-09-24,22:46:10,Fri
2243,2,110240000,2022-09-24,23:00:41,Fri
2244,1,257000000,2022-09-24,23:00:43,Fri
2245,3,61852595,2022-09-24,23:01:13,Fri
2246,2,110150000,2022-09-24,23:15:36,Fri
2247,1,258000000,2022-09-24,23:15:39,Fri
2248,3,61796004,2022-09-24,23:16:12,Fri
2249,2,110160000,2022-09-24,23:30:40,Fri
2250,3,61801641,2022-09-24,23:31:15,Fri
2251,2,110010000,2022-09-24,23:45:36,Fri
2252,1,257000000,2022-09-24,23:45:47,Fri
2253,3,61697118,2022-09-24,23:46:12,Fri
2254,2,110020000,2022-09-24,00:00:41,Sat
2255,1,258000000,2022-09-24,00:00:53,Sat
2256,3,61721115,2022-09-24,00:01:13,Sat
2257,2,67990000,2022-09-24,00:15:37,Sat
2258,1,257000000,2022-09-24,00:15:43,Sat
2259,3,61634940,2022-09-24,00:16:10,Sat
2260,2,110300000,2022-09-24,00:30:45,Sat
2261,1,257000000,2022-09-24,00:30:49,Sat
2262,3,61731240,2022-09-24,00:31:20,Sat
2263,2,72510000,2022-09-24,00:45:36,Sat
2264,1,257000000,2022-09-24,00:45:57,Sat
2265,3,62460481,2022-09-24,00:46:11,Sat
2266,2,110600000,2022-09-24,01:00:44,Sat
2267,1,257000000,2022-09-24,01:00:51,Sat
2268,3,62203541,2022-09-24,01:01:20,Sat
2269,2,110620000,2022-09-24,01:15:37,Sat
2270,1,258000000,2022-09-24,01:15:45,Sat
2271,3,62224532,2022-09-24,01:16:12,Sat
2272,2,72740000,2022-09-24,01:30:44,Sat
2273,1,257000000,2022-09-24,01:30:46,Sat
2274,3,62229832,2022-09-24,01:31:19,Sat
2275,2,110550000,2022-09-24,01:45:34,Sat
2276,1,257000000,2022-09-24,01:45:39,Sat
2277,3,62200171,2022-09-24,01:46:13,Sat
2278,2,110620000,2022-09-24,02:00:38,Sat
2279,1,258000000,2022-09-24,02:00:47,Sat
2280,3,62225913,2022-09-24,02:01:17,Sat
2281,3,62211247,2022-09-24,02:16:18,Sat
2282,2,72740000,2022-09-24,02:30:40,Sat
2283,1,257000000,2022-09-24,02:30:46,Sat
2284,3,62216648,2022-09-24,02:31:14,Sat
2285,2,72670000,2022-09-24,02:45:36,Sat
2286,1,256000000,2022-09-24,02:45:40,Sat
2287,3,62145572,2022-09-24,02:46:13,Sat
2288,2,72660000,2022-09-24,03:00:43,Sat
2289,1,256000000,2022-09-24,03:01:04,Sat
2290,3,62149242,2022-09-24,03:01:23,Sat
2291,1,256000000,2022-09-24,03:15:36,Sat
2292,2,110340000,2022-09-24,03:15:36,Sat
2293,3,62015508,2022-09-24,03:16:11,Sat
2294,2,110450000,2022-09-24,03:30:41,Sat
2295,1,257000000,2022-09-24,03:30:49,Sat
2296,3,62122853,2022-09-24,03:31:15,Sat
2297,2,110520000,2022-09-24,03:45:34,Sat
2298,1,257000000,2022-09-24,03:45:47,Sat
2299,3,62151566,2022-09-24,03:46:12,Sat
2300,2,110470000,2022-09-24,04:00:40,Sat
2301,1,256000000,2022-09-24,04:00:43,Sat
2302,3,62113403,2022-09-24,04:01:14,Sat
2303,1,256000000,2022-09-24,04:15:35,Sat
2304,2,110270000,2022-09-24,04:15:36,Sat
2305,3,61996893,2022-09-24,04:16:12,Sat
2306,2,110260000,2022-09-24,04:30:41,Sat
2307,1,256000000,2022-09-24,04:30:48,Sat
2308,3,61994374,2022-09-24,04:31:15,Sat
2309,2,110330000,2022-09-24,04:45:36,Sat
2310,1,257000000,2022-09-24,04:45:43,Sat
2311,3,61330517,2022-09-24,04:46:12,Sat
2312,2,72560000,2022-09-24,05:00:44,Sat
2313,3,61858931,2022-09-24,05:01:17,Sat
2314,2,110380000,2022-09-24,05:15:42,Sat
2315,1,257000000,2022-09-24,05:15:51,Sat
2316,3,61826969,2022-09-24,05:16:18,Sat
2317,2,110380000,2022-09-24,05:30:46,Sat
2318,1,256000000,2022-09-24,05:30:51,Sat
2319,3,61913730,2022-09-24,05:31:20,Sat
2320,2,110380000,2022-09-24,05:45:35,Sat
2321,1,257000000,2022-09-24,05:45:46,Sat
2322,3,61938210,2022-09-24,05:46:11,Sat
2323,2,110550000,2022-09-24,06:00:43,Sat
2324,3,62114987,2022-09-24,06:01:19,Sat
2325,2,68530000,2022-09-24,06:15:35,Sat
2326,1,258000000,2022-09-24,06:15:43,Sat
2327,3,3,2022-09-24,06:16:11,Sat
2328,2,110630000,2022-09-24,06:30:46,Sat
2329,1,259000000,2022-09-24,06:30:47,Sat
2330,3,3,2022-09-24,06:31:21,Sat
2331,2,110650000,2022-09-24,06:45:35,Sat
2332,1,259000000,2022-09-24,06:45:50,Sat
2333,3,3,2022-09-24,06:46:11,Sat
2334,2,72740000,2022-09-24,07:00:47,Sat
2335,1,260000000,2022-09-24,07:00:50,Sat
2336,3,3,2022-09-24,07:01:23,Sat
2337,2,110950000,2022-09-24,07:15:36,Sat
2338,1,261000000,2022-09-24,07:15:41,Sat
2339,3,3,2022-09-24,07:16:10,Sat
2340,2,110990000,2022-09-24,07:30:44,Sat
2341,1,262000000,2022-09-24,07:30:50,Sat
2342,3,3,2022-09-24,07:31:20,Sat
2343,2,110940000,2022-09-24,07:45:35,Sat
2344,1,261000000,2022-09-24,07:45:39,Sat
2345,3,3,2022-09-24,07:46:16,Sat
2346,2,110940000,2022-09-24,08:00:52,Sat
2347,1,261000000,2022-09-24,08:00:57,Sat
2348,3,3,2022-09-24,08:01:26,Sat
2349,2,110830000,2022-09-24,08:15:35,Sat
2350,1,260000000,2022-09-24,08:15:42,Sat
2351,3,3,2022-09-24,08:16:10,Sat
2352,2,110810000,2022-09-24,08:30:42,Sat
2353,3,3,2022-09-24,08:31:19,Sat
2354,2,110900000,2022-09-24,08:45:35,Sat
2355,1,261000000,2022-09-24,08:45:51,Sat
2356,3,3,2022-09-24,08:46:11,Sat
2357,2,110870000,2022-09-24,09:00:46,Sat
2358,1,260000000,2022-09-24,09:00:53,Sat
2359,3,3,2022-09-24,09:01:21,Sat
2360,2,110940000,2022-09-24,09:15:34,Sat
2361,1,260000000,2022-09-24,09:15:41,Sat
2362,3,3,2022-09-24,09:16:11,Sat
2363,2,68620000,2022-09-24,09:30:45,Sat
2364,1,259000000,2022-09-24,09:30:50,Sat
2365,3,3,2022-09-24,09:31:20,Sat
2366,2,110790000,2022-09-24,09:45:35,Sat
2367,1,260000000,2022-09-24,09:45:42,Sat
2368,3,3,2022-09-24,09:46:10,Sat
2369,2,110750000,2022-09-24,10:00:42,Sat
2370,1,259000000,2022-09-24,10:00:46,Sat
2371,3,4,2022-09-24,10:01:17,Sat
2372,2,68520000,2022-09-24,10:15:35,Sat
2373,1,258000000,2022-09-24,10:15:39,Sat
2374,3,4,2022-09-24,10:16:11,Sat
2375,2,110760000,2022-09-24,10:30:42,Sat
2376,1,259000000,2022-09-24,10:30:45,Sat
2377,3,4,2022-09-24,10:31:16,Sat
2378,2,110690000,2022-09-24,10:45:35,Sat
2379,1,258000000,2022-09-24,10:45:47,Sat
2380,3,4,2022-09-24,10:46:11,Sat
