cryptocurrency_metrics_id,cryptocurrency_id,total_supply,total_borrow,supply_apy,date,time,day_of_week
423,3,27755819,16504209,3.23,2022-09-15,15:15:43,Thu
424,4,7020000,1790000,1.86,2022-09-15,15:30:34,Thu
425,5,23940000,7680000,2.96,2022-09-15,15:30:34,Thu
426,6,8690000,2300000,2.00,2022-09-15,15:30:34,Thu
427,7,6150000,1400000,1.31,2022-09-15,15:30:42,Thu
428,8,18600000,4430000,1.71,2022-09-15,15:30:42,Thu
429,9,10710000,2100000,1.16,2022-09-15,15:30:42,Thu
430,1,2932045,1854762,2.74,2022-09-15,15:30:46,Thu
431,2,100694119,61558071,3.42,2022-09-15,15:30:46,Thu
432,3,27755842,16504233,3.23,2022-09-15,15:30:46,Thu
433,4,7040000,1800000,1.86,2022-09-15,15:45:35,Thu
434,5,23940000,7680000,2.96,2022-09-15,15:45:35,Thu
435,6,8690000,2300000,2.00,2022-09-15,15:45:35,Thu
436,7,6150000,1400000,1.31,2022-09-15,15:45:42,Thu
437,8,18600000,4430000,1.71,2022-09-15,15:45:42,Thu
438,9,10710000,2100000,1.16,2022-09-15,15:45:42,Thu
439,1,2932047,1854764,2.74,2022-09-15,15:45:46,Thu
440,2,100662885,61558163,3.42,2022-09-15,15:45:46,Thu
441,3,27755978,16504461,3.23,2022-09-15,15:45:46,Thu
442,4,7050000,1800000,1.86,2022-09-15,16:00:38,Thu
443,5,23940000,7680000,2.96,2022-09-15,16:00:38,Thu
444,6,8690000,2300000,2.00,2022-09-15,16:00:38,Thu
445,1,2932049,1854725,2.74,2022-09-15,16:00:44,Thu
446,2,100609615,61558265,3.43,2022-09-15,16:00:44,Thu
447,7,6180000,1410000,1.31,2022-09-15,16:00:44,Thu
448,3,27755999,16504483,3.23,2022-09-15,16:00:44,Thu
449,8,18600000,4430000,1.71,2022-09-15,16:00:44,Thu
450,9,10710000,2100000,1.16,2022-09-15,16:00:44,Thu
451,4,7100000,1810000,1.86,2022-09-15,16:15:34,Thu
452,5,23940000,7680000,2.96,2022-09-15,16:15:34,Thu
453,6,8690000,2300000,2.00,2022-09-15,16:15:34,Thu
454,1,2932021,1854727,2.74,2022-09-15,16:15:40,Thu
455,2,95178101,61558296,3.84,2022-09-15,16:15:40,Thu
456,3,27756039,16503954,3.23,2022-09-15,16:15:40,Thu
457,7,6210000,1420000,1.31,2022-09-15,16:15:41,Thu
458,8,18600000,4430000,1.72,2022-09-15,16:15:41,Thu
459,9,10710000,2100000,1.16,2022-09-15,16:15:41,Thu
460,4,7080000,1810000,1.86,2022-09-15,16:30:39,Thu
461,5,23940000,7700000,2.97,2022-09-15,16:30:39,Thu
462,6,8690000,2300000,2.00,2022-09-15,16:30:39,Thu
463,7,6210000,1420000,1.31,2022-09-15,16:30:47,Thu
464,8,18600000,4430000,1.72,2022-09-15,16:30:47,Thu
465,9,10710000,2100000,1.16,2022-09-15,16:30:47,Thu
466,1,2932023,1854728,2.74,2022-09-15,16:30:48,Thu
467,2,95202095,61558380,3.83,2022-09-15,16:30:48,Thu
468,3,27754044,16503974,3.23,2022-09-15,16:30:48,Thu
469,4,7070000,1800000,1.86,2022-09-15,16:45:40,Thu
470,5,23940000,7700000,2.97,2022-09-15,16:45:40,Thu
471,6,8690000,2300000,2.00,2022-09-15,16:45:40,Thu
472,7,6190000,1410000,1.31,2022-09-15,16:45:47,Thu
473,8,18600000,4430000,1.72,2022-09-15,16:45:47,Thu
474,9,10710000,2100000,1.16,2022-09-15,16:45:47,Thu
475,1,2932025,1854499,2.74,2022-09-15,16:45:51,Thu
476,2,95509846,61558451,3.81,2022-09-15,16:45:51,Thu
477,3,27754066,16511758,3.24,2022-09-15,16:45:51,Thu
478,4,7080000,1810000,1.86,2022-09-15,17:00:40,Thu
479,5,23940000,7700000,2.97,2022-09-15,17:00:40,Thu
480,6,8690000,2300000,2.00,2022-09-15,17:00:40,Thu
481,1,2932028,1854502,2.74,2022-09-15,17:00:45,Thu
482,2,95853444,61558566,3.78,2022-09-15,17:00:45,Thu
483,3,27754094,16496796,3.23,2022-09-15,17:00:45,Thu
484,7,6190000,1410000,1.31,2022-09-15,17:00:46,Thu
485,8,18600000,4440000,1.72,2022-09-15,17:00:46,Thu
486,9,10710000,2100000,1.16,2022-09-15,17:00:46,Thu
487,4,7080000,1810000,1.86,2022-09-15,17:15:36,Thu
488,5,23940000,7700000,2.97,2022-09-15,17:15:36,Thu
489,6,8690000,2300000,2.00,2022-09-15,17:15:36,Thu
490,1,2932030,1854504,2.74,2022-09-15,17:15:41,Thu
491,2,96514907,61558667,3.73,2022-09-15,17:15:41,Thu
492,3,27754120,16496821,3.23,2022-09-15,17:15:41,Thu
493,7,6200000,1420000,1.31,2022-09-15,17:15:42,Thu
494,8,18600000,4440000,1.72,2022-09-15,17:15:42,Thu
495,9,10710000,2100000,1.16,2022-09-15,17:15:42,Thu
496,4,7060000,1800000,1.86,2022-09-15,17:30:38,Thu
497,5,23940000,7700000,2.97,2022-09-15,17:30:38,Thu
498,6,8690000,2300000,2.00,2022-09-15,17:30:38,Thu
499,1,2932032,1854506,2.74,2022-09-15,17:30:43,Thu
500,2,96872612,61558771,3.70,2022-09-15,17:30:43,Thu
501,3,27754146,16496847,3.23,2022-09-15,17:30:43,Thu
502,7,6180000,1410000,1.31,2022-09-15,17:30:44,Thu
503,8,18590000,4440000,1.72,2022-09-15,17:30:44,Thu
504,9,10710000,2100000,1.16,2022-09-15,17:30:44,Thu
505,4,7040000,1800000,1.86,2022-09-15,17:45:35,Thu
506,5,23940000,7700000,2.97,2022-09-15,17:45:35,Thu
507,6,8690000,2300000,2.00,2022-09-15,17:45:35,Thu
508,7,6170000,1410000,1.31,2022-09-15,17:45:41,Thu
509,8,18590000,4440000,1.73,2022-09-15,17:45:41,Thu
510,9,10710000,2100000,1.16,2022-09-15,17:45:41,Thu
511,1,2932035,1854509,2.74,2022-09-15,17:45:44,Thu
512,2,97167548,61558884,3.68,2022-09-15,17:45:44,Thu
513,3,27754172,16496874,3.23,2022-09-15,17:45:44,Thu
514,4,7020000,1790000,1.86,2022-09-15,18:00:36,Thu
515,5,23940000,7700000,2.97,2022-09-15,18:00:36,Thu
516,6,8690000,2300000,2.00,2022-09-15,18:00:36,Thu
517,7,6140000,1400000,1.31,2022-09-15,18:00:42,Thu
518,8,18590000,4440000,1.72,2022-09-15,18:00:42,Thu
519,9,10710000,2100000,1.16,2022-09-15,18:00:42,Thu
520,1,2932037,1854511,2.74,2022-09-15,18:00:45,Thu
521,2,97399203,61559023,3.66,2022-09-15,18:00:45,Thu
522,3,27732964,16496898,3.24,2022-09-15,18:00:45,Thu
523,4,7000000,1790000,1.86,2022-09-15,18:15:34,Thu
524,5,23940000,7700000,2.97,2022-09-15,18:15:34,Thu
525,6,8690000,2300000,2.00,2022-09-15,18:15:34,Thu
526,7,6130000,1400000,1.31,2022-09-15,18:15:41,Thu
527,8,18590000,4440000,1.72,2022-09-15,18:15:41,Thu
528,9,10710000,2100000,1.17,2022-09-15,18:15:41,Thu
529,1,2932032,1854513,2.74,2022-09-15,18:15:43,Thu
530,2,97549915,61559215,3.65,2022-09-15,18:15:43,Thu
531,3,27708501,16496921,3.24,2022-09-15,18:15:43,Thu
532,4,6990000,1780000,1.86,2022-09-15,18:30:35,Thu
533,5,23940000,7700000,2.97,2022-09-15,18:30:35,Thu
534,6,8690000,2300000,2.00,2022-09-15,18:30:35,Thu
535,7,6120000,1400000,1.31,2022-09-15,18:30:42,Thu
536,8,18590000,4440000,1.72,2022-09-15,18:30:42,Thu
537,9,10710000,2100000,1.17,2022-09-15,18:30:42,Thu
538,1,2931997,1854515,2.74,2022-09-15,18:30:43,Thu
539,2,96676640,61559304,3.72,2022-09-15,18:30:43,Thu
540,3,27718511,16496944,3.24,2022-09-15,18:30:43,Thu
541,4,6950000,1770000,1.86,2022-09-15,18:45:36,Thu
542,5,23940000,7700000,2.97,2022-09-15,18:45:36,Thu
543,6,8690000,2300000,2.00,2022-09-15,18:45:36,Thu
544,7,6090000,1390000,1.31,2022-09-15,18:45:39,Thu
545,8,18590000,4440000,1.72,2022-09-15,18:45:39,Thu
546,9,10710000,2100000,1.16,2022-09-15,18:45:39,Thu
547,1,2931680,1854464,2.74,2022-09-15,18:45:45,Thu
548,2,95937541,61559394,3.78,2022-09-15,18:45:45,Thu
549,3,27718533,16496966,3.24,2022-09-15,18:45:45,Thu
550,1,2931682,1854466,2.74,2022-09-15,19:00:39,Thu
551,2,96032559,61559486,3.77,2022-09-15,19:00:39,Thu
552,3,27708556,16496989,3.24,2022-09-15,19:00:39,Thu
553,4,6950000,1770000,1.86,2022-09-15,19:00:41,Thu
554,5,23940000,7700000,2.97,2022-09-15,19:00:41,Thu
555,6,8690000,2300000,2.00,2022-09-15,19:00:41,Thu
556,7,6080000,1390000,1.31,2022-09-15,19:00:45,Thu
557,8,18590000,4440000,1.73,2022-09-15,19:00:45,Thu
558,9,10710000,2100000,1.16,2022-09-15,19:00:45,Thu
559,4,6940000,1770000,1.86,2022-09-15,19:15:35,Thu
560,5,23940000,7700000,2.97,2022-09-15,19:15:35,Thu
561,6,8690000,2300000,2.00,2022-09-15,19:15:35,Thu
562,7,6070000,1380000,1.31,2022-09-15,19:15:42,Thu
563,8,18590000,4440000,1.73,2022-09-15,19:15:42,Thu
564,9,10710000,2100000,1.16,2022-09-15,19:15:42,Thu
565,1,2931684,1854468,2.74,2022-09-15,19:15:44,Thu
566,2,96001891,61559374,3.77,2022-09-15,19:15:44,Thu
567,3,27648578,16497011,3.26,2022-09-15,19:15:44,Thu
568,4,6960000,1780000,1.86,2022-09-15,19:30:39,Thu
569,5,23940000,7700000,2.97,2022-09-15,19:30:39,Thu
570,6,8690000,2300000,2.00,2022-09-15,19:30:39,Thu
571,7,6090000,1390000,1.31,2022-09-15,19:30:46,Thu
572,8,18590000,4440000,1.73,2022-09-15,19:30:46,Thu
573,9,10710000,2100000,1.16,2022-09-15,19:30:46,Thu
574,1,2931734,1854482,2.74,2022-09-15,19:30:48,Thu
575,2,95419360,61559467,3.82,2022-09-15,19:30:48,Thu
576,3,27598613,16497034,3.27,2022-09-15,19:30:48,Thu
577,4,6980000,1780000,1.86,2022-09-15,19:45:36,Thu
578,5,23940000,7700000,2.97,2022-09-15,19:45:36,Thu
579,6,8690000,2300000,2.00,2022-09-15,19:45:36,Thu
580,7,6100000,1390000,1.31,2022-09-15,19:45:42,Thu
581,8,18590000,4440000,1.73,2022-09-15,19:45:42,Thu
582,9,10710000,2100000,1.16,2022-09-15,19:45:42,Thu
583,1,2931744,1854484,2.74,2022-09-15,19:45:43,Thu
584,2,96577678,61559560,3.72,2022-09-15,19:45:43,Thu
585,3,27558636,16497062,3.28,2022-09-15,19:45:43,Thu
586,4,6960000,1780000,1.86,2022-09-16,20:00:38,Thu
587,5,23940000,7700000,2.97,2022-09-16,20:00:38,Thu
588,6,8690000,2300000,2.00,2022-09-16,20:00:38,Thu
589,1,2931746,1854486,2.74,2022-09-16,20:00:45,Thu
590,2,96549554,61559651,3.73,2022-09-16,20:00:45,Thu
591,3,27456243,16497085,3.30,2022-09-16,20:00:45,Thu
592,7,6090000,1390000,1.31,2022-09-16,20:00:50,Thu
593,8,18590000,4440000,1.73,2022-09-16,20:00:50,Thu
594,9,10710000,2100000,1.16,2022-09-16,20:00:50,Thu
595,4,6960000,1780000,1.86,2022-09-16,20:15:35,Thu
596,5,23940000,7700000,2.97,2022-09-16,20:15:35,Thu
597,6,8690000,2300000,2.00,2022-09-16,20:15:35,Thu
598,1,2931748,1854488,2.74,2022-09-16,20:15:41,Thu
599,2,96428240,61559740,3.74,2022-09-16,20:15:41,Thu
600,3,27456264,16497106,3.30,2022-09-16,20:15:41,Thu
601,7,6090000,1390000,1.31,2022-09-16,20:15:42,Thu
602,8,18590000,4440000,1.73,2022-09-16,20:15:42,Thu
603,9,10710000,2100000,1.16,2022-09-16,20:15:42,Thu
604,4,6970000,1780000,1.86,2022-09-16,20:30:38,Thu
605,5,23940000,7700000,2.97,2022-09-16,20:30:38,Thu
606,6,8690000,2300000,2.00,2022-09-16,20:30:38,Thu
607,7,6100000,1390000,1.31,2022-09-16,20:30:44,Thu
608,8,18590000,4440000,1.73,2022-09-16,20:30:44,Thu
609,9,10710000,2100000,1.16,2022-09-16,20:30:44,Thu
610,1,2931787,1854490,2.74,2022-09-16,20:30:46,Thu
611,2,96205823,61559831,3.75,2022-09-16,20:30:46,Thu
612,3,27456289,16497131,3.30,2022-09-16,20:30:46,Thu
613,4,6930000,1770000,1.86,2022-09-16,20:45:35,Thu
614,5,23940000,7700000,2.97,2022-09-16,20:45:35,Thu
615,6,8690000,2300000,2.00,2022-09-16,20:45:35,Thu
616,1,2931789,1854492,2.74,2022-09-16,20:45:42,Thu
617,2,95452052,61559923,3.81,2022-09-16,20:45:42,Thu
618,3,27456312,16497154,3.30,2022-09-16,20:45:42,Thu
619,7,6060000,1380000,1.31,2022-09-16,20:45:42,Thu
620,8,18590000,4440000,1.73,2022-09-16,20:45:42,Thu
621,9,10710000,2100000,1.16,2022-09-16,20:45:42,Thu
622,4,6990000,1780000,1.86,2022-09-16,21:00:38,Thu
623,5,23940000,7700000,2.97,2022-09-16,21:00:38,Thu
624,6,8690000,2300000,2.00,2022-09-16,21:00:38,Thu
625,1,2931791,1854494,2.74,2022-09-16,21:00:46,Thu
626,2,95452387,61560013,3.81,2022-09-16,21:00:46,Thu
627,3,27436099,16497176,3.31,2022-09-16,21:00:46,Thu
628,7,6110000,1420000,1.37,2022-09-16,21:00:47,Thu
629,8,18590000,4450000,1.73,2022-09-16,21:00:47,Thu
630,9,10710000,2100000,1.16,2022-09-16,21:00:47,Thu
631,4,6970000,1780000,1.86,2022-09-16,21:15:34,Thu
632,5,23940000,7700000,2.97,2022-09-16,21:15:34,Thu
633,6,8690000,2300000,2.00,2022-09-16,21:15:34,Thu
634,1,2930341,1854496,2.74,2022-09-16,21:15:42,Thu
635,2,95166243,61560100,3.84,2022-09-16,21:15:42,Thu
636,3,27266021,16497098,3.35,2022-09-16,21:15:42,Thu
637,7,6100000,1420000,1.37,2022-09-16,21:15:47,Thu
638,8,18590000,4460000,1.74,2022-09-16,21:15:47,Thu
639,9,10710000,2100000,1.16,2022-09-16,21:15:47,Thu
640,4,6960000,1780000,1.87,2022-09-16,21:30:36,Thu
641,5,23940000,7700000,2.97,2022-09-16,21:30:36,Thu
642,6,8690000,2300000,2.00,2022-09-16,21:30:36,Thu
643,7,6090000,1420000,1.37,2022-09-16,21:30:43,Thu
644,8,18590000,4460000,1.74,2022-09-16,21:30:43,Thu
645,9,10710000,2100000,1.16,2022-09-16,21:30:43,Thu
646,1,2930346,1854498,2.74,2022-09-16,21:30:44,Thu
647,2,95178243,61560396,3.84,2022-09-16,21:30:44,Thu
648,3,27266045,16497122,3.35,2022-09-16,21:30:44,Thu
649,4,6970000,1780000,1.87,2022-09-16,21:45:35,Thu
650,5,23940000,7700000,2.97,2022-09-16,21:45:35,Thu
651,6,8690000,2300000,2.00,2022-09-16,21:45:35,Thu
652,1,2930407,1854484,2.74,2022-09-16,21:45:39,Thu
653,2,95967554,61561065,3.77,2022-09-16,21:45:39,Thu
654,3,27266067,16497144,3.35,2022-09-16,21:45:39,Thu
655,7,6090000,1420000,1.37,2022-09-16,21:45:42,Thu
656,8,18590000,4460000,1.74,2022-09-16,21:45:42,Thu
657,9,10710000,2100000,1.16,2022-09-16,21:45:42,Thu
658,4,6950000,1780000,1.87,2022-09-16,22:00:36,Thu
659,5,23940000,7700000,2.97,2022-09-16,22:00:36,Thu
660,6,8690000,2300000,2.00,2022-09-16,22:00:36,Thu
661,1,2930409,1854486,2.74,2022-09-16,22:00:40,Thu
662,2,96318760,61561159,3.74,2022-09-16,22:00:40,Thu
663,3,27155147,16509126,3.38,2022-09-16,22:00:40,Thu
664,7,6080000,1420000,1.37,2022-09-16,22:00:41,Thu
665,8,18590000,4460000,1.74,2022-09-16,22:00:41,Thu
666,9,10710000,2100000,1.16,2022-09-16,22:00:41,Thu
667,4,6910000,1770000,1.87,2022-09-16,22:15:35,Thu
668,5,23940000,7700000,2.97,2022-09-16,22:15:35,Thu
669,6,8690000,2300000,2.00,2022-09-16,22:15:35,Thu
670,1,2930411,1854864,2.74,2022-09-16,22:15:38,Thu
671,2,96800716,61561247,3.71,2022-09-16,22:15:38,Thu
672,3,27156090,16485368,3.37,2022-09-16,22:15:38,Thu
673,7,6070000,1420000,1.37,2022-09-16,22:15:42,Thu
674,8,18590000,4460000,1.74,2022-09-16,22:15:42,Thu
675,9,10710000,2100000,1.16,2022-09-16,22:15:42,Thu
676,4,6900000,1760000,1.87,2022-09-16,22:30:38,Thu
677,5,23940000,7700000,2.97,2022-09-16,22:30:38,Thu
678,6,8690000,2300000,2.00,2022-09-16,22:30:38,Thu
679,1,2930395,1854866,2.74,2022-09-16,22:30:45,Thu
680,2,97362820,61561348,3.66,2022-09-16,22:30:45,Thu
681,3,27156116,16484253,3.37,2022-09-16,22:30:45,Thu
682,7,6020000,1400000,1.37,2022-09-16,22:30:46,Thu
683,8,18590000,4460000,1.74,2022-09-16,22:30:46,Thu
684,9,10710000,2100000,1.16,2022-09-16,22:30:46,Thu
685,4,6870000,1750000,1.87,2022-09-16,22:45:34,Thu
686,5,23950000,7700000,2.97,2022-09-16,22:45:34,Thu
687,6,8690000,2300000,2.00,2022-09-16,22:45:34,Thu
688,7,6010000,1400000,1.37,2022-09-16,22:45:39,Thu
689,8,18590000,4460000,1.74,2022-09-16,22:45:39,Thu
690,9,10710000,2100000,1.16,2022-09-16,22:45:39,Thu
691,1,2930397,1854868,2.74,2022-09-16,22:45:48,Thu
692,2,95686551,61561574,3.80,2022-09-16,22:45:48,Thu
693,3,27146139,16484276,3.37,2022-09-16,22:45:48,Thu
694,4,6890000,1760000,1.87,2022-09-16,23:00:40,Thu
695,5,23950000,7700000,2.97,2022-09-16,23:00:40,Thu
696,6,8690000,2300000,2.00,2022-09-16,23:00:40,Thu
697,7,6020000,1400000,1.37,2022-09-16,23:00:44,Thu
698,8,18590000,4460000,1.74,2022-09-16,23:00:44,Thu
699,9,10710000,2100000,1.16,2022-09-16,23:00:44,Thu
700,1,2930455,1854848,2.74,2022-09-16,23:00:44,Thu
701,2,95830827,61561668,3.78,2022-09-16,23:00:44,Thu
702,3,27146162,16484300,3.37,2022-09-16,23:00:44,Thu
703,4,6880000,1760000,1.87,2022-09-16,23:15:35,Thu
704,5,23950000,7700000,2.97,2022-09-16,23:15:35,Thu
705,6,8690000,2300000,2.00,2022-09-16,23:15:35,Thu
706,1,2930407,1854820,2.74,2022-09-16,23:15:40,Thu
707,2,95681050,61561758,3.80,2022-09-16,23:15:40,Thu
708,3,27056177,16484322,3.40,2022-09-16,23:15:40,Thu
709,7,6020000,1400000,1.37,2022-09-16,23:15:41,Thu
710,8,18590000,4460000,1.74,2022-09-16,23:15:41,Thu
711,9,10710000,2100000,1.16,2022-09-16,23:15:41,Thu
712,4,6890000,1760000,1.87,2022-09-16,23:30:37,Thu
713,5,23950000,7700000,2.97,2022-09-16,23:30:37,Thu
714,6,8690000,2300000,2.00,2022-09-16,23:30:37,Thu
715,7,6020000,1400000,1.37,2022-09-16,23:30:42,Thu
716,8,18590000,4460000,1.74,2022-09-16,23:30:42,Thu
717,9,10710000,2100000,1.16,2022-09-16,23:30:42,Thu
718,1,2930399,1854822,2.74,2022-09-16,23:30:48,Thu
719,2,95887328,61561528,3.78,2022-09-16,23:30:48,Thu
720,3,27056202,16484347,3.40,2022-09-16,23:30:48,Thu
721,4,6910000,1760000,1.87,2022-09-16,23:45:35,Thu
722,5,23950000,7700000,2.97,2022-09-16,23:45:35,Thu
723,6,8690000,2300000,2.00,2022-09-16,23:45:35,Thu
724,7,6030000,1410000,1.37,2022-09-16,23:45:43,Thu
725,8,18590000,4470000,1.75,2022-09-16,23:45:43,Thu
726,9,10710000,2100000,1.16,2022-09-16,23:45:43,Thu
727,1,2930410,1854814,2.74,2022-09-16,23:45:47,Thu
728,2,95906440,61561621,3.78,2022-09-16,23:45:47,Thu
729,3,27056226,16484371,3.40,2022-09-16,23:45:47,Thu
730,4,6910000,1760000,1.87,2022-09-16,00:00:37,Fri
731,5,23950000,7700000,2.97,2022-09-16,00:00:37,Fri
732,6,8690000,2300000,2.00,2022-09-16,00:00:37,Fri
733,7,6040000,1410000,1.37,2022-09-16,00:00:43,Fri
734,8,18590000,4470000,1.75,2022-09-16,00:00:43,Fri
735,9,10710000,2100000,1.16,2022-09-16,00:00:43,Fri
736,1,2930412,1854816,2.74,2022-09-16,00:00:44,Fri
737,2,95894166,61560747,3.78,2022-09-16,00:00:44,Fri
738,3,27056250,16484395,3.40,2022-09-16,00:00:44,Fri
739,4,6930000,1770000,1.87,2022-09-16,00:15:33,Fri
740,5,23950000,7700000,2.97,2022-09-16,00:15:33,Fri
741,6,8690000,2300000,2.00,2022-09-16,00:15:33,Fri
742,7,6060000,1410000,1.37,2022-09-16,00:15:41,Fri
743,8,18590000,4470000,1.75,2022-09-16,00:15:41,Fri
744,9,10710000,2100000,1.16,2022-09-16,00:15:41,Fri
745,1,2930407,1854829,2.74,2022-09-16,00:15:41,Fri
746,2,95859060,61560839,3.78,2022-09-16,00:15:41,Fri
747,3,27056273,16484418,3.40,2022-09-16,00:15:41,Fri
748,4,6930000,1770000,1.87,2022-09-16,00:30:36,Fri
749,5,23950000,7700000,2.97,2022-09-16,00:30:36,Fri
750,6,8690000,2300000,2.00,2022-09-16,00:30:36,Fri
751,1,2930414,1854847,2.74,2022-09-16,00:30:40,Fri
752,2,95877250,61560932,3.78,2022-09-16,00:30:40,Fri
753,3,27056297,16484442,3.40,2022-09-16,00:30:40,Fri
754,7,6060000,1410000,1.37,2022-09-16,00:30:43,Fri
755,8,18590000,4470000,1.75,2022-09-16,00:30:43,Fri
756,9,10710000,2100000,1.16,2022-09-16,00:30:43,Fri
757,4,6950000,1780000,1.87,2022-09-16,00:45:34,Fri
758,5,23950000,7700000,2.97,2022-09-16,00:45:34,Fri
759,6,8690000,2300000,2.00,2022-09-16,00:45:34,Fri
760,1,2930431,1854849,2.74,2022-09-16,00:45:43,Fri
761,2,96909273,61561027,3.70,2022-09-16,00:45:43,Fri
762,3,27056277,17157139,3.69,2022-09-16,00:45:43,Fri
763,7,6080000,1420000,1.37,2022-09-16,00:45:52,Fri
764,8,18590000,4480000,1.75,2022-09-16,00:45:52,Fri
765,9,10710000,2100000,1.16,2022-09-16,00:45:52,Fri
766,4,6950000,1780000,1.87,2022-09-16,01:00:36,Fri
767,5,23950000,7700000,2.97,2022-09-16,01:00:36,Fri
768,6,8690000,2300000,2.00,2022-09-16,01:00:36,Fri
769,1,2930433,1854851,2.74,2022-09-16,01:00:40,Fri
770,2,96523243,61561264,3.73,2022-09-16,01:00:40,Fri
771,3,27056303,17157165,3.69,2022-09-16,01:00:40,Fri
772,7,6080000,1420000,1.37,2022-09-16,01:00:43,Fri
773,8,18590000,4480000,1.75,2022-09-16,01:00:43,Fri
774,9,10710000,2100000,1.16,2022-09-16,01:00:43,Fri
775,4,6950000,1780000,1.87,2022-09-16,01:15:35,Fri
776,5,23950000,7700000,2.97,2022-09-16,01:15:35,Fri
777,6,8690000,2300000,2.00,2022-09-16,01:15:35,Fri
778,1,2930435,1854853,2.74,2022-09-16,01:15:40,Fri
779,2,96523337,61561406,3.73,2022-09-16,01:15:40,Fri
780,3,27056329,17157191,3.69,2022-09-16,01:15:40,Fri
781,7,6080000,1420000,1.37,2022-09-16,01:15:42,Fri
782,8,18590000,4470000,1.75,2022-09-16,01:15:42,Fri
783,9,10710000,2100000,1.16,2022-09-16,01:15:42,Fri
784,4,6960000,1780000,1.87,2022-09-16,01:30:37,Fri
785,5,23950000,7700000,2.97,2022-09-16,01:30:37,Fri
786,6,8690000,2300000,2.00,2022-09-16,01:30:37,Fri
787,1,2930437,1854855,2.74,2022-09-16,01:30:38,Fri
788,2,96523498,61561495,3.73,2022-09-16,01:30:38,Fri
789,3,27056353,17157215,3.69,2022-09-16,01:30:38,Fri
790,7,6080000,1420000,1.37,2022-09-16,01:30:43,Fri
791,8,18590000,4480000,1.75,2022-09-16,01:30:43,Fri
792,9,10710000,2100000,1.16,2022-09-16,01:30:43,Fri
793,4,6960000,1780000,1.87,2022-09-16,01:45:35,Fri
794,5,23950000,7700000,2.97,2022-09-16,01:45:35,Fri
795,6,8690000,2300000,2.00,2022-09-16,01:45:35,Fri
796,7,6080000,1420000,1.37,2022-09-16,01:45:41,Fri
797,8,18590000,4480000,1.75,2022-09-16,01:45:41,Fri
798,9,10710000,2100000,1.16,2022-09-16,01:45:41,Fri
799,1,2930439,1854917,2.74,2022-09-16,01:45:46,Fri
800,2,96522313,61561589,3.73,2022-09-16,01:45:46,Fri
801,3,27056379,17157241,3.69,2022-09-16,01:45:46,Fri
802,4,6950000,1780000,1.87,2022-09-16,02:00:38,Fri
803,5,23950000,7700000,2.97,2022-09-16,02:00:38,Fri
804,6,8690000,2300000,2.00,2022-09-16,02:00:38,Fri
805,7,6080000,1420000,1.37,2022-09-16,02:00:45,Fri
806,8,18590000,4480000,1.75,2022-09-16,02:00:45,Fri
807,9,10710000,2100000,1.16,2022-09-16,02:00:45,Fri
808,1,2930435,1854920,2.74,2022-09-16,02:00:47,Fri
809,2,96339826,61561697,3.74,2022-09-16,02:00:47,Fri
810,3,27056405,17157267,3.69,2022-09-16,02:00:47,Fri
811,4,6930000,1770000,1.87,2022-09-16,02:15:36,Fri
812,5,23950000,7700000,2.97,2022-09-16,02:15:36,Fri
813,6,8690000,2300000,2.01,2022-09-16,02:15:36,Fri
814,1,2930441,1854920,2.74,2022-09-16,02:15:41,Fri
815,2,96154574,61561837,3.76,2022-09-16,02:15:41,Fri
816,3,27056430,17157292,3.69,2022-09-16,02:15:41,Fri
817,7,6070000,1420000,1.37,2022-09-16,02:15:43,Fri
818,8,18590000,4480000,1.75,2022-09-16,02:15:43,Fri
819,9,10710000,2100000,1.16,2022-09-16,02:15:43,Fri
820,4,6930000,1770000,1.87,2022-09-16,02:30:40,Fri
821,5,23950000,7700000,2.97,2022-09-16,02:30:40,Fri
822,6,8690000,2300000,2.01,2022-09-16,02:30:40,Fri
823,1,2930443,1854912,2.74,2022-09-16,02:30:43,Fri
824,2,96267515,61561778,3.75,2022-09-16,02:30:43,Fri
825,3,27055684,17157217,3.69,2022-09-16,02:30:43,Fri
826,7,6070000,1420000,1.37,2022-09-16,02:30:46,Fri
827,8,18590000,4480000,1.75,2022-09-16,02:30:46,Fri
828,9,10710000,2100000,1.16,2022-09-16,02:30:46,Fri
829,4,6950000,1780000,1.87,2022-09-16,02:45:36,Fri
830,5,23950000,7700000,2.97,2022-09-16,02:45:36,Fri
831,6,8690000,2300000,2.01,2022-09-16,02:45:36,Fri
832,7,6080000,1420000,1.37,2022-09-16,02:45:41,Fri
833,8,18590000,4480000,1.75,2022-09-16,02:45:41,Fri
834,9,10710000,2100000,1.16,2022-09-16,02:45:41,Fri
835,1,2930438,1854976,2.74,2022-09-16,02:45:41,Fri
836,2,96274620,61561814,3.75,2022-09-16,02:45:41,Fri
837,3,27055628,17157242,3.69,2022-09-16,02:45:41,Fri
838,4,6950000,1770000,1.87,2022-09-16,03:00:40,Fri
839,5,23950000,7700000,2.97,2022-09-16,03:00:40,Fri
840,6,8690000,2300000,2.01,2022-09-16,03:00:40,Fri
841,7,6080000,1420000,1.37,2022-09-16,03:00:47,Fri
842,8,18590000,4480000,1.76,2022-09-16,03:00:47,Fri
843,9,10710000,2100000,1.16,2022-09-16,03:00:47,Fri
844,1,2930440,1854978,2.74,2022-09-16,03:00:47,Fri
